file_path,file_name,extension,parent_folder,file_size_mb
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-16-02-31.csv,LogFile_2022-06-24-16-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.07443141937256
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-17-02-31.csv,LogFile_2022-06-24-17-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.1233949661255
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-18-02-31.csv,LogFile_2022-06-24-18-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.02405071258545
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-19-02-31.csv,LogFile_2022-06-24-19-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.13672733306885
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-20-02-31.csv,LogFile_2022-06-24-20-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.9702434539795
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-21-02-31.csv,LogFile_2022-06-24-21-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.07495403289795
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-22-02-31.csv,LogFile_2022-06-24-22-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.10211944580078
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-23-02-31.csv,LogFile_2022-06-24-23-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.945538520813
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-00-02-31.csv,LogFile_2022-06-25-00-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.03513431549072
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-01-02-31.csv,LogFile_2022-06-25-01-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.0463285446167
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-02-02-31.csv,LogFile_2022-06-25-02-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.0333604812622
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-03-02-31.csv,LogFile_2022-06-25-03-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.11366081237793
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-04-02-31.csv,LogFile_2022-06-25-04-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.1738567352295
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-05-02-31.csv,LogFile_2022-06-25-05-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.16076755523682
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-06-02-31.csv,LogFile_2022-06-25-06-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.05584049224854
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-07-02-31.csv,LogFile_2022-06-25-07-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.23477458953857
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-08-02-31.csv,LogFile_2022-06-25-08-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.10369300842285
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-09-02-31.csv,LogFile_2022-06-25-09-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.28851509094238
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-10-02-31.csv,LogFile_2022-06-25-10-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.2756586074829
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-11-02-31.csv,LogFile_2022-06-25-11-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.05706405639648
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-12-02-31.csv,LogFile_2022-06-25-12-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.9272575378418
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-13-02-31.csv,LogFile_2022-06-25-13-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.97669887542725
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-14-02-31.csv,LogFile_2022-06-25-14-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.05994415283203
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-15-02-31.csv,LogFile_2022-06-25-15-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.96879863739014
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-16-02-31.csv,LogFile_2022-06-25-16-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.0348300933838
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-17-02-31.csv,LogFile_2022-06-25-17-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.23490810394287
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-18-02-31.csv,LogFile_2022-06-25-18-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.20840167999268
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-19-02-31.csv,LogFile_2022-06-25-19-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.2819004058838
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-20-02-31.csv,LogFile_2022-06-25-20-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.17674922943115
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-21-02-31.csv,LogFile_2022-06-25-21-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.05633544921875
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-22-02-31.csv,LogFile_2022-06-25-22-02-31.csv,.csv,bearing-predictive-maintenance-logs,135.81499099731445
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-25-23-14-31.csv,LogFile_2022-06-25-23-14-31.csv,.csv,bearing-predictive-maintenance-logs,135.13165378570557
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-26-00-14-31.csv,LogFile_2022-06-26-00-14-31.csv,.csv,bearing-predictive-maintenance-logs,134.8022871017456
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-26-01-00-31.csv,LogFile_2022-06-26-01-00-31.csv,.csv,bearing-predictive-maintenance-logs,134.74151802062988
